#LHCb RICH ECQA DCR
#DATE		HOUR
2019-10-12	02:32:21
#VOLTAGE[V]
1000
#NPULSES[k]
100
#FREQ[[kHz]
1
# THRESHOLD (if fixed, write hexadecimal value; if optimized, write configuration file name)
/home/labo/DATA/Load_0038_R_S2/THR_1000V_offset1_Opt_Thr.txt
#UART	FEB	CHIP	CHANNEL	Hit_Counts
4	1	4	2	2058
4	1	4	3	1915
4	1	4	4	91
4	1	4	5	109
4	1	4	6	227
4	1	4	7	289
4	1	5	0	309
4	1	5	1	264
4	1	5	2	82
4	1	5	3	96
4	1	5	4	99
4	1	5	5	54
4	1	5	6	1561
4	1	5	7	56
4	1	6	0	258
4	1	6	1	486
4	1	6	2	98
4	1	6	3	86
4	1	6	4	94
4	1	6	5	52
4	1	6	6	90
4	1	6	7	75
4	1	7	0	77
4	1	7	1	57
4	1	7	2	78
4	1	7	3	71
4	1	7	4	108
4	1	7	5	120
4	1	7	6	493
4	1	7	7	557
5	0	0	0	79
5	0	0	1	76
5	0	0	2	80
5	0	0	3	81
5	0	0	4	97
5	0	0	5	55
5	0	0	6	73
5	0	0	7	73
5	0	1	0	166
5	0	1	1	97
5	0	1	2	176
5	0	1	3	93
5	0	1	4	241
5	0	1	5	105
5	0	1	6	476
5	0	1	7	118
5	0	2	0	60
5	0	2	1	51
5	0	2	2	41
5	0	2	3	46
5	0	2	4	41
5	0	2	5	56
5	0	2	6	77
5	0	2	7	72
5	0	3	0	77
5	0	3	1	177
5	0	3	2	94
5	0	3	3	202
5	0	3	4	66
5	0	3	5	164
5	0	3	6	78
5	0	3	7	176
5	0	4	0	191
5	0	4	1	167
5	0	4	2	220
5	0	4	3	257
5	0	4	4	376
5	0	4	5	695
5	0	4	6	922
5	0	4	7	1629
5	0	5	0	4090
5	0	5	1	3245
5	0	5	2	1155
5	0	5	3	1253
5	0	5	4	324
5	0	5	5	355
5	0	5	6	232
5	0	5	7	229
5	0	6	0	2433
5	0	6	1	2284
5	0	6	2	512
5	0	6	3	360
5	0	6	4	157
5	0	6	5	148
5	0	6	6	133
5	0	6	7	132
5	0	7	0	122
5	0	7	1	161
5	0	7	2	119
5	0	7	3	138
5	0	7	4	238
5	0	7	5	203
5	0	7	6	1581
5	0	7	7	801
5	1	0	0	203
5	1	0	1	9659
5	1	0	2	201
5	1	0	3	983
5	1	0	4	89
5	1	0	5	442
5	1	0	6	78
5	1	0	7	149
5	1	1	0	70
5	1	1	1	66
5	1	1	2	61
5	1	1	3	67
5	1	1	4	59
5	1	1	5	78
5	1	1	6	110
5	1	1	7	84
5	1	2	0	165
5	1	2	1	58
5	1	2	2	421
5	1	2	3	53
5	1	2	4	327
5	1	2	5	104
5	1	2	6	285
5	1	2	7	98
5	1	3	0	92
5	1	3	1	82
5	1	3	2	95
5	1	3	3	110
5	1	3	4	66
5	1	3	5	40
5	1	3	6	67
5	1	3	7	51
5	1	4	0	153
5	1	4	1	229
5	1	4	2	190
5	1	4	3	253
5	1	4	4	402
5	1	4	5	621
5	1	4	6	1074
5	1	4	7	1473
5	1	5	0	592
5	1	5	1	489
5	1	5	2	383
5	1	5	3	214
5	1	5	4	165
5	1	5	5	170
5	1	5	6	146
5	1	5	7	129
5	1	6	0	1511
5	1	6	1	2936
5	1	6	2	452
5	1	6	3	334
5	1	6	4	230
5	1	6	5	161
5	1	6	6	200
5	1	6	7	128
5	1	7	0	139
5	1	7	1	128
5	1	7	2	139
5	1	7	3	264
5	1	7	4	328
5	1	7	5	397
5	1	7	6	2646
5	1	7	7	3447
6	0	0	0	82
6	0	0	1	157
6	0	0	2	53
6	0	0	3	56
6	0	0	4	52
6	0	0	5	76
6	0	0	6	125
6	0	0	7	94
6	0	1	0	204
6	0	1	1	243
6	0	1	2	71
6	0	1	3	93
6	0	1	4	54
6	0	1	5	61
6	0	1	6	72
6	0	1	7	78
6	0	2	0	83
6	0	2	1	90
6	0	2	2	57
6	0	2	3	58
6	0	2	4	126
6	0	2	5	261
6	0	2	6	45
6	0	2	7	67
6	0	3	0	80
6	0	3	1	64
6	0	3	2	54
6	0	3	3	63
6	0	3	4	71
6	0	3	5	67
6	0	3	6	127
6	0	3	7	140
6	0	4	0	80
6	0	4	1	114
6	0	4	2	70
6	0	4	3	116
6	0	4	4	75
6	0	4	5	143
6	0	4	6	88
6	0	4	7	104
6	0	5	0	74
6	0	5	1	79
6	0	5	2	79
6	0	5	3	69
6	0	5	4	75
6	0	5	5	84
6	0	5	6	93
6	0	5	7	99
6	0	6	0	115
6	0	6	1	59
6	0	6	2	133
6	0	6	3	56
6	0	6	4	159
6	0	6	5	66
6	0	6	6	159
6	0	6	7	88
6	0	7	0	98
6	0	7	1	88
6	0	7	2	71
6	0	7	3	62
6	0	7	4	48
6	0	7	5	53
6	0	7	6	62
6	0	7	7	56
6	1	0	0	53
6	1	0	1	79
6	1	0	2	64
6	1	0	3	54
6	1	0	4	73
6	1	0	5	69
6	1	0	6	267
6	1	0	7	299
6	1	1	0	147
6	1	1	1	1422
6	1	1	2	62
6	1	1	3	62
6	1	1	4	63
6	1	1	5	53
6	1	1	6	88
6	1	1	7	65
6	1	2	0	67
6	1	2	1	112
6	1	2	2	55
6	1	2	3	93
6	1	2	4	70
6	1	2	5	60
6	1	2	6	62
6	1	2	7	52
6	1	3	0	256
6	1	3	1	84
6	1	3	2	77
6	1	3	3	78
6	1	3	4	55
6	1	3	5	61
6	1	3	6	72
6	1	3	7	101
6	1	4	0	103
6	1	4	1	87
6	1	4	2	64
6	1	4	3	84
6	1	4	4	56
6	1	4	5	62
6	1	4	6	71
6	1	4	7	59
6	1	5	0	96
6	1	5	1	64
6	1	5	2	229
6	1	5	3	62
6	1	5	4	174
6	1	5	5	87
6	1	5	6	704
6	1	5	7	99
6	1	6	0	60
6	1	6	1	47
6	1	6	2	79
6	1	6	3	53
6	1	6	4	73
6	1	6	5	74
6	1	6	6	102
6	1	6	7	95
6	1	7	0	74
6	1	7	1	248
6	1	7	2	71
6	1	7	3	198
6	1	7	4	113
6	1	7	5	150
6	1	7	6	697
6	1	7	7	235
7	0	0	0	80
7	0	0	1	80
7	0	0	2	93
7	0	0	3	91
7	0	0	4	141
7	0	0	5	108
7	0	0	6	566
7	0	0	7	255
7	0	1	0	1017
7	0	1	1	1023
7	0	1	2	265
7	0	1	3	129
7	0	1	4	67
7	0	1	5	83
7	0	1	6	85
7	0	1	7	78
7	0	2	0	230
7	0	2	1	202
7	0	2	2	114
7	0	2	3	139
7	0	2	4	89
7	0	2	5	112
7	0	2	6	79
7	0	2	7	84
7	0	3	0	72
7	0	3	1	85
7	0	3	2	90
7	0	3	3	76
7	0	3	4	138
7	0	3	5	143
7	0	3	6	250
7	0	3	7	277
7	0	4	0	220
7	0	4	1	572
7	0	4	2	212
7	0	4	3	661
7	0	4	4	162
7	0	4	5	553
7	0	4	6	107
7	0	4	7	253
7	0	5	0	77
7	0	5	1	266
7	0	5	2	67
7	0	5	3	69
7	0	5	4	109
7	0	5	5	119
7	0	5	6	129
7	0	5	7	113
7	0	6	0	223
7	0	6	1	87
7	0	6	2	455
7	0	6	3	165
7	0	6	4	737
7	0	6	5	212
7	0	6	6	654
7	0	6	7	205
7	0	7	0	98
7	0	7	1	103
7	0	7	2	106
7	0	7	3	120
7	0	7	4	112
7	0	7	5	90
7	0	7	6	94
7	0	7	7	94
7	1	0	0	84
7	1	0	1	68
7	1	0	2	74
7	1	0	3	101
7	1	0	4	163
7	1	0	5	171
7	1	0	6	956
7	1	0	7	1183
7	1	1	0	255
7	1	1	1	886
7	1	1	2	153
7	1	1	3	166
7	1	1	4	155
7	1	1	5	94
7	1	1	6	101
7	1	1	7	82
7	1	2	0	302
7	1	2	1	240
7	1	2	2	203
7	1	2	3	137
7	1	2	4	79
7	1	2	5	99
7	1	2	6	81
7	1	2	7	70
7	1	3	0	86
7	1	3	1	93
7	1	3	2	110
7	1	3	3	111
7	1	3	4	198
7	1	3	5	176
7	1	3	6	546
7	1	3	7	668
7	1	4	0	128
7	1	4	1	113
7	1	4	2	119
7	1	4	3	101
7	1	4	4	90
7	1	4	5	114
7	1	4	6	86
7	1	4	7	91
7	1	5	0	192
7	1	5	1	150
7	1	5	2	329
7	1	5	3	135
7	1	5	4	427
7	1	5	5	139
7	1	5	6	353
7	1	5	7	141
7	1	6	0	111
7	1	6	1	75
7	1	6	2	78
7	1	6	3	67
7	1	6	4	103
7	1	6	5	91
7	1	6	6	139
7	1	6	7	113
7	1	7	0	177
7	1	7	1	428
7	1	7	2	172
7	1	7	3	447
7	1	7	4	135
7	1	7	5	413
7	1	7	6	199
7	1	7	7	727
